Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
19122006,055900,0.260,0.000,243.820,1.200,0.000,1.000,0.000
19122006,060000,0.244,0.000,243.340,1.000,0.000,0.000,0.000
19122006,060100,0.264,0.000,243.280,1.200,0.000,0.000,0.000
19122006,060200,0.246,0.000,243.780,1.000,0.000,0.000,0.000
19122006,060300,0.264,0.000,243.970,1.200,0.000,0.000,0.000
19122006,060400,0.244,0.000,243.810,1.000,0.000,0.000,0.000
19122006,060500,0.262,0.000,243.260,1.200,0.000,0.000,0.000
19122006,060600,0.244,0.000,243.590,1.000,0.000,0.000,0.000
19122006,060700,0.264,0.000,243.960,1.200,0.000,1.000,0.000
19122006,060800,0.244,0.000,243.780,1.000,0.000,0.000,0.000
19122006,060900,0.262,0.000,243.020,1.200,0.000,0.000,0.000
19122006,061000,0.242,0.000,242.610,1.000,0.000,0.000,0.000
19122006,061100,0.262,0.000,242.790,1.200,0.000,0.000,0.000
19122006,061200,0.244,0.000,243.210,1.000,0.000,0.000,0.000
19122006,061300,0.262,0.000,243.240,1.200,0.000,1.000,0.000
19122006,061400,0.370,0.130,243.390,1.600,0.000,0.000,0.000
19122006,061500,0.372,0.132,243.310,1.600,0.000,0.000,0.000
19122006,061600,0.348,0.126,242.780,1.600,0.000,0.000,0.000
19122006,061700,0.366,0.132,243.120,1.600,0.000,0.000,0.000
19122006,061800,0.346,0.122,242.050,1.600,0.000,0.000,0.000
19122006,061900,0.364,0.130,242.650,1.600,0.000,1.000,0.000
19122006,062000,0.348,0.124,242.400,1.600,0.000,0.000,0.000
19122006,062100,0.352,0.120,240.930,1.600,0.000,0.000,0.000
19122006,062200,0.354,0.120,240.500,1.600,0.000,0.000,0.000
19122006,062300,0.402,0.190,240.150,2.000,0.000,1.000,0.000
19122006,062400,0.436,0.238,239.770,2.000,0.000,2.000,0.000
19122006,062500,0.416,0.238,240.400,2.000,0.000,1.000,0.000
19122006,062600,0.434,0.246,241.360,2.000,0.000,2.000,0.000
19122006,062700,0.408,0.198,241.120,2.000,0.000,2.000,0.000
19122006,062800,0.418,0.214,240.690,2.000,0.000,1.000,0.000
19122006,062900,0.400,0.208,240.780,1.800,0.000,2.000,0.000
19122006,063000,0.420,0.216,241.240,2.000,0.000,1.000,0.000
19122006,063100,0.400,0.214,242.130,1.800,0.000,2.000,0.000
19122006,063200,0.418,0.218,241.730,2.000,0.000,2.000,0.000
19122006,063300,0.396,0.214,241.830,1.800,0.000,1.000,0.000
19122006,063400,0.412,0.214,240.850,2.000,0.000,2.000,0.000
19122006,063500,0.354,0.154,240.090,1.600,0.000,1.000,0.000
19122006,063600,0.338,0.108,240.440,1.600,0.000,2.000,0.000
19122006,063700,0.318,0.102,240.170,1.400,0.000,1.000,0.000
19122006,063800,0.336,0.106,239.950,1.400,0.000,2.000,0.000
19122006,063900,0.320,0.108,241.770,1.400,0.000,1.000,0.000
19122006,064000,0.340,0.118,242.740,1.600,0.000,2.000,0.000
19122006,064100,0.320,0.114,243.390,1.400,0.000,1.000,0.000
19122006,064200,0.338,0.118,243.010,1.600,0.000,1.000,0.000
19122006,064300,0.316,0.108,241.860,1.400,0.000,2.000,0.000
19122006,064400,0.328,0.112,241.780,1.400,0.000,1.000,0.000
19122006,064500,0.310,0.110,242.280,1.400,0.000,2.000,0.000
19122006,064600,0.428,0.146,243.530,1.800,0.000,1.000,0.000
19122006,064700,1.484,0.096,242.180,7.400,0.000,1.000,0.000
19122006,064800,5.244,0.000,238.330,22.000,0.000,0.000,0.000
19122006,064900,4.856,0.000,238.820,20.200,0.000,0.000,0.000
19122006,065000,4.862,0.000,238.000,20.400,0.000,1.000,0.000
19122006,065100,2.636,0.000,239.500,12.800,0.000,0.000,0.000
19122006,065200,1.344,0.068,240.650,5.600,0.000,0.000,0.000
19122006,065300,1.402,0.142,241.120,5.800,0.000,0.000,0.000
19122006,065400,1.396,0.146,243.030,5.800,0.000,0.000,0.000
19122006,065500,2.350,0.180,242.660,10.000,0.000,0.000,0.000
19122006,065600,2.516,0.170,243.470,10.600,0.000,0.000,0.000
19122006,065700,1.234,0.154,244.240,5.200,0.000,0.000,0.000
19122006,065800,1.310,0.152,244.000,5.400,0.000,0.000,0.000
19122006,065900,1.372,0.152,243.950,5.600,0.000,0.000,0.000
19122006,070000,1.370,0.148,243.200,5.600,0.000,0.000,0.000
19122006,070100,0.782,0.142,242.410,3.400,0.000,0.000,0.000
19122006,070200,0.784,0.142,242.640,3.400,0.000,0.000,0.000
19122006,070300,0.764,0.132,240.610,3.200,0.000,0.000,0.000
19122006,070400,0.772,0.134,241.080,3.200,0.000,0.000,0.000
19122006,070500,0.658,0.102,241.050,2.800,0.000,0.000,0.000
19122006,070600,0.566,0.000,241.930,2.400,0.000,0.000,0.000
19122006,070700,0.652,0.100,241.180,2.800,0.000,0.000,0.000
19122006,070800,0.634,0.108,241.440,2.800,0.000,0.000,0.000
19122006,070900,0.636,0.108,241.250,2.800,0.000,0.000,0.000
19122006,071000,0.636,0.104,240.260,2.800,0.000,0.000,0.000
19122006,071100,0.638,0.102,239.870,2.800,0.000,0.000,0.000
19122006,071200,0.634,0.112,241.620,2.800,0.000,0.000,0.000
19122006,071300,0.634,0.112,242.000,2.800,0.000,0.000,0.000
19122006,071400,0.628,0.110,241.440,2.600,0.000,0.000,0.000
19122006,071500,0.646,0.112,242.200,2.800,0.000,0.000,0.000
19122006,071600,0.584,0.000,241.640,2.400,0.000,0.000,0.000
19122006,071700,0.582,0.000,240.800,2.600,0.000,0.000,0.000
19122006,071800,0.576,0.000,239.580,2.400,0.000,0.000,0.000
19122006,071900,0.566,0.000,239.880,2.400,0.000,0.000,0.000
19122006,072000,0.562,0.000,238.850,2.400,0.000,0.000,0.000
19122006,072100,0.572,0.000,239.060,2.400,0.000,0.000,0.000
19122006,072200,0.564,0.000,239.950,2.400,0.000,0.000,0.000
19122006,072300,0.578,0.000,240.540,2.400,0.000,0.000,0.000
19122006,072400,0.588,0.000,241.680,2.600,0.000,0.000,0.000
19122006,072500,0.592,0.000,241.690,2.600,0.000,0.000,0.000
19122006,072600,0.582,0.000,240.400,2.600,0.000,0.000,0.000
19122006,072700,0.614,0.000,241.070,2.600,0.000,0.000,0.000
19122006,072800,0.648,0.000,240.520,2.800,0.000,0.000,0.000
19122006,072900,0.648,0.000,240.250,2.800,0.000,0.000,0.000
19122006,073000,1.300,0.080,240.000,5.800,0.000,0.000,0.000
19122006,073100,1.976,0.344,238.440,8.400,0.000,0.000,0.000
19122006,073200,1.922,0.304,238.010,8.200,0.000,0.000,0.000
19122006,073300,1.648,0.148,239.310,6.800,0.000,0.000,0.000
19122006,073400,2.586,0.144,239.810,11.000,0.000,0.000,10.000
19122006,073500,3.068,0.138,239.160,12.800,0.000,0.000,18.000
19122006,073600,3.050,0.136,239.070,12.800,0.000,0.000,18.000
19122006,073700,3.032,0.136,238.840,12.600,0.000,0.000,18.000
19122006,073800,3.052,0.140,239.730,12.600,0.000,0.000,18.000
19122006,073900,3.210,0.136,239.280,13.400,0.000,0.000,17.000
19122006,074000,3.194,0.126,238.590,13.400,0.000,0.000,18.000
19122006,074100,3.104,0.114,238.530,13.000,0.000,0.000,17.000
19122006,074200,3.288,0.108,237.720,13.800,0.000,0.000,18.000
19122006,074300,3.284,0.106,237.330,13.800,0.000,0.000,17.000
19122006,074400,3.408,0.000,237.590,14.200,0.000,0.000,17.000
19122006,074500,3.594,0.000,238.730,15.000,0.000,0.000,18.000
19122006,074600,3.518,0.000,237.610,14.800,0.000,0.000,17.000
19122006,074700,2.990,0.000,237.750,12.600,0.000,0.000,17.000
19122006,074800,3.278,0.000,237.240,14.000,0.000,0.000,18.000
19122006,074900,4.034,0.000,236.770,17.000,0.000,0.000,17.000
19122006,075000,3.022,0.082,236.690,13.000,0.000,0.000,17.000
19122006,075100,2.924,0.154,236.610,12.400,0.000,0.000,17.000
19122006,075200,3.074,0.154,236.570,13.000,0.000,0.000,17.000
19122006,075300,2.920,0.132,235.660,12.400,0.000,0.000,17.000
19122006,075400,2.876,0.132,237.070,12.000,0.000,0.000,18.000
19122006,075500,2.884,0.130,237.360,12.200,0.000,0.000,17.000
19122006,075600,2.850,0.130,237.420,12.000,0.000,0.000,17.000
19122006,075700,2.830,0.128,236.890,11.800,0.000,0.000,17.000
19122006,075800,2.808,0.096,236.540,11.800,0.000,0.000,17.000
19122006,075900,2.724,0.000,235.160,11.600,0.000,0.000,17.000
19122006,080000,2.914,0.000,235.470,12.400,0.000,0.000,17.000
19122006,080100,3.108,0.170,236.690,13.000,0.000,0.000,18.000
19122006,080200,3.138,0.212,236.140,13.200,0.000,0.000,17.000
19122006,080300,3.084,0.142,236.390,13.000,0.000,0.000,17.000
19122006,080400,1.932,0.000,237.580,8.200,0.000,1.000,17.000
19122006,080500,2.306,0.000,236.560,10.400,0.000,7.000,17.000
19122006,080600,3.962,0.000,234.500,16.800,0.000,37.000,17.000
19122006,080700,3.948,0.000,234.030,16.800,0.000,37.000,17.000
19122006,080800,4.214,0.000,233.980,18.000,0.000,37.000,17.000
19122006,080900,4.320,0.114,233.890,18.400,0.000,36.000,16.000
19122006,081000,4.308,0.116,233.510,18.400,0.000,37.000,17.000
19122006,081100,4.266,0.112,232.450,18.200,0.000,36.000,17.000
19122006,081200,4.348,0.118,234.590,18.400,0.000,37.000,17.000
19122006,081300,4.352,0.120,235.080,18.400,0.000,38.000,16.000
19122006,081400,4.358,0.120,235.080,18.400,0.000,37.000,17.000
19122006,081500,4.372,0.122,235.680,18.400,0.000,37.000,17.000
19122006,081600,4.286,0.126,235.900,18.200,0.000,37.000,18.000
19122006,081700,3.848,0.134,237.460,16.400,0.000,35.000,17.000
19122006,081800,1.960,0.152,239.900,8.200,0.000,1.000,17.000
19122006,081900,1.976,0.152,240.030,8.200,0.000,1.000,18.000
19122006,082000,2.508,0.174,238.140,11.200,0.000,9.000,17.000
19122006,082100,1.936,0.192,238.460,8.200,0.000,1.000,18.000
19122006,082200,1.864,0.158,238.020,7.800,0.000,1.000,17.000
19122006,082300,1.816,0.000,237.830,7.600,0.000,1.000,18.000
19122006,082400,1.848,0.000,238.020,7.800,0.000,1.000,17.000
19122006,082500,1.898,0.000,237.770,8.000,0.000,1.000,17.000
19122006,082600,2.020,0.000,238.450,8.400,0.000,1.000,18.000
19122006,082700,1.872,0.066,239.140,7.800,0.000,2.000,17.000
19122006,082800,1.834,0.068,239.330,7.600,0.000,0.000,18.000
19122006,082900,1.796,0.000,238.470,7.400,0.000,1.000,17.000
19122006,083000,1.828,0.000,237.950,7.600,0.000,1.000,17.000
19122006,083100,1.580,0.000,237.940,6.600,0.000,1.000,18.000
19122006,083200,1.566,0.000,237.660,6.800,0.000,1.000,17.000
19122006,083300,1.408,0.050,237.010,5.800,0.000,1.000,17.000
19122006,083400,1.818,0.214,237.770,7.800,0.000,1.000,18.000
19122006,083500,1.724,0.148,240.920,7.200,0.000,5.000,17.000
19122006,083600,1.648,0.148,240.750,6.800,0.000,5.000,18.000
19122006,083700,1.726,0.172,241.080,7.200,1.000,5.000,18.000
19122006,083800,1.730,0.166,240.100,7.200,1.000,5.000,18.000
19122006,083900,3.864,0.226,236.960,16.400,34.000,5.000,17.000
19122006,084000,3.940,0.176,236.250,16.600,37.000,1.000,17.000
19122006,084100,4.040,0.216,236.160,17.000,38.000,3.000,17.000
19122006,084200,5.808,0.156,234.220,24.800,37.000,33.000,17.000
19122006,084300,5.354,0.106,234.170,23.000,37.000,34.000,17.000
19122006,084400,5.470,0.090,235.160,23.400,38.000,31.000,17.000
19122006,084500,5.536,0.094,234.520,23.600,37.000,36.000,16.000
19122006,084600,6.662,0.068,233.580,29.200,37.000,49.000,17.000
19122006,084700,7.828,0.182,232.200,33.600,36.000,72.000,17.000
19122006,084800,7.840,0.188,232.550,33.600,36.000,71.000,16.000
19122006,084900,7.818,0.202,232.220,33.600,37.000,71.000,17.000
19122006,085000,7.816,0.184,232.390,33.600,36.000,71.000,16.000
19122006,085100,6.498,0.238,234.400,28.000,15.000,73.000,17.000
19122006,085200,5.768,0.228,234.620,24.600,0.000,72.000,17.000
19122006,085300,5.774,0.222,233.740,24.600,2.000,72.000,17.000
19122006,085400,6.964,0.188,231.970,30.200,20.000,71.000,16.000
19122006,085500,7.746,0.194,231.240,33.400,37.000,71.000,17.000
19122006,085600,6.780,0.198,232.850,29.400,21.000,71.000,16.000
19122006,085700,5.814,0.256,235.900,24.600,0.000,73.000,17.000
19122006,085800,4.978,0.230,237.280,21.400,1.000,61.000,17.000
19122006,085900,5.024,0.238,236.680,21.600,23.000,36.000,18.000
19122006,090000,5.994,0.208,235.950,25.800,38.000,38.000,17.000
19122006,090100,5.828,0.164,235.740,24.600,37.000,39.000,17.000
19122006,090200,5.680,0.124,234.790,24.200,37.000,37.000,17.000
19122006,090300,5.494,0.124,235.340,23.400,37.000,34.000,17.000
19122006,090400,4.674,0.104,236.910,19.600,38.000,18.000,17.000
19122006,090500,5.698,0.098,234.290,24.200,37.000,37.000,17.000
19122006,090600,5.668,0.000,235.420,24.000,37.000,36.000,17.000
19122006,090700,3.542,0.000,237.960,16.200,16.000,25.000,17.000
19122006,090800,2.944,0.072,238.390,12.400,0.000,26.000,17.000
19122006,090900,3.492,0.046,237.860,14.600,0.000,36.000,18.000
19122006,091000,2.944,0.000,238.190,12.600,1.000,28.000,17.000
19122006,091100,2.064,0.066,238.280,8.800,0.000,22.000,8.000
19122006,091200,2.514,0.088,238.350,10.400,0.000,36.000,0.000
19122006,091300,2.242,0.114,239.250,9.600,0.000,34.000,0.000
19122006,091400,1.492,0.110,239.520,6.400,0.000,18.000,0.000
19122006,091500,2.642,0.170,239.080,11.000,0.000,38.000,0.000
19122006,091600,2.530,0.184,239.290,10.800,0.000,38.000,0.000
19122006,091700,1.770,0.212,238.950,7.600,0.000,23.000,0.000
19122006,091800,2.642,0.186,238.370,11.400,0.000,39.000,0.000
19122006,091900,2.732,0.204,237.610,11.600,0.000,42.000,0.000
19122006,092000,1.112,0.144,238.190,5.000,0.000,13.000,0.000
19122006,092100,2.300,0.000,237.370,9.800,0.000,33.000,0.000
19122006,092200,1.864,0.000,238.330,8.600,0.000,27.000,0.000
19122006,092300,2.018,0.000,238.900,8.600,0.000,31.000,0.000
19122006,092400,1.182,0.000,239.600,5.600,0.000,15.000,0.000
19122006,092500,2.494,0.110,239.130,10.400,0.000,36.000,0.000
19122006,092600,1.412,0.140,239.880,7.000,0.000,20.000,0.000
19122006,092700,0.676,0.174,239.920,3.000,0.000,4.000,0.000
19122006,092800,0.848,0.140,239.070,4.000,0.000,10.000,0.000
19122006,092900,0.546,0.170,238.740,2.400,0.000,3.000,0.000
19122006,093000,0.506,0.144,239.090,2.200,0.000,3.000,0.000
19122006,093100,0.550,0.172,239.150,2.400,0.000,4.000,0.000
19122006,093200,0.514,0.150,239.550,2.200,0.000,3.000,0.000
19122006,093300,0.540,0.180,240.840,2.400,0.000,4.000,0.000
19122006,093400,0.514,0.158,240.810,2.200,0.000,3.000,0.000
19122006,093500,0.524,0.176,240.650,2.200,0.000,3.000,0.000
19122006,093600,0.428,0.134,240.960,1.800,0.000,2.000,0.000
19122006,093700,0.330,0.110,241.570,1.400,0.000,0.000,0.000
19122006,093800,0.350,0.116,241.850,1.600,0.000,0.000,0.000
19122006,093900,0.268,0.000,241.550,1.200,0.000,0.000,0.000
19122006,094000,0.246,0.000,241.510,1.200,0.000,1.000,0.000
19122006,094100,0.226,0.000,241.050,1.000,0.000,0.000,0.000
19122006,094200,0.252,0.000,241.500,1.200,0.000,0.000,0.000
19122006,094300,0.232,0.000,241.110,1.000,0.000,0.000,0.000
19122006,094400,0.250,0.000,240.970,1.200,0.000,0.000,0.000
19122006,094500,0.230,0.000,241.480,1.000,0.000,0.000,0.000
19122006,094600,0.244,0.000,241.540,1.000,0.000,1.000,0.000
19122006,094700,0.228,0.000,241.260,1.000,0.000,0.000,0.000
19122006,094800,0.250,0.000,241.290,1.200,0.000,0.000,0.000
19122006,094900,0.238,0.000,240.340,1.000,0.000,0.000,0.000
19122006,095000,0.302,0.000,241.440,1.400,0.000,0.000,0.000
19122006,095100,0.320,0.086,241.480,1.400,0.000,1.000,0.000
19122006,095200,0.302,0.084,241.920,1.400,0.000,0.000,0.000
19122006,095300,0.326,0.086,241.620,1.400,0.000,0.000,0.000
19122006,095400,0.308,0.082,241.760,1.400,0.000,0.000,0.000
19122006,095500,0.326,0.088,241.900,1.400,0.000,0.000,0.000
19122006,095600,0.302,0.082,241.880,1.400,0.000,0.000,0.000
19122006,095700,0.316,0.088,242.170,1.400,0.000,1.000,0.000
19122006,095800,0.298,0.082,242.080,1.200,0.000,0.000,0.000
19122006,095900,0.308,0.078,241.350,1.400,0.000,0.000,0.000
19122006,100000,0.222,0.000,241.500,1.000,0.000,0.000,0.000
19122006,100100,0.244,0.000,241.810,1.000,0.000,0.000,0.000
19122006,100200,0.230,0.000,241.630,1.000,0.000,0.000,0.000
19122006,100300,0.324,0.064,241.930,1.600,0.000,1.000,0.000
19122006,100400,0.332,0.108,240.770,1.400,0.000,0.000,0.000
19122006,100500,0.344,0.108,240.010,1.600,0.000,0.000,0.000
19122006,100600,0.324,0.100,239.320,1.400,0.000,0.000,0.000
19122006,100700,0.340,0.104,239.050,1.600,0.000,0.000,0.000
19122006,100800,0.316,0.092,237.180,1.400,0.000,0.000,0.000
19122006,100900,0.332,0.094,236.540,1.400,0.000,1.000,0.000
19122006,101000,0.312,0.088,235.720,1.400,0.000,0.000,0.000
19122006,101100,0.330,0.096,237.130,1.400,0.000,0.000,0.000
19122006,101200,0.316,0.102,239.940,1.400,0.000,0.000,0.000
19122006,101300,0.334,0.110,240.460,1.400,0.000,0.000,0.000
19122006,101400,0.316,0.104,240.490,1.400,0.000,0.000,0.000
19122006,101500,0.338,0.114,241.860,1.400,0.000,0.000,0.000
19122006,101600,0.320,0.114,243.230,1.400,0.000,0.000,0.000
19122006,101700,0.302,0.064,241.790,1.400,0.000,1.000,0.000
19122006,101800,0.222,0.000,241.780,1.000,0.000,0.000,0.000
19122006,101900,0.242,0.000,241.610,1.000,0.000,0.000,0.000
19122006,102000,0.234,0.000,242.460,1.000,0.000,0.000,0.000
19122006,102100,0.230,0.000,243.060,1.000,0.000,0.000,0.000
19122006,102200,0.244,0.000,243.400,1.000,0.000,1.000,0.000
19122006,102300,0.224,0.000,243.030,1.000,0.000,0.000,0.000
19122006,102400,0.244,0.000,242.850,1.000,0.000,0.000,0.000
19122006,102500,0.224,0.000,243.660,1.000,0.000,0.000,0.000
19122006,102600,0.244,0.000,244.350,1.000,0.000,0.000,0.000
19122006,102700,0.226,0.000,244.460,1.000,0.000,0.000,0.000
19122006,102800,0.244,0.000,244.120,1.000,0.000,1.000,0.000
19122006,102900,0.316,0.086,244.890,1.400,0.000,0.000,0.000
19122006,103000,0.410,0.204,244.650,2.000,0.000,1.000,0.000
19122006,103100,0.392,0.220,245.360,1.800,0.000,2.000,0.000
19122006,103200,0.408,0.230,245.950,1.800,0.000,2.000,0.000
19122006,103300,0.390,0.222,245.610,1.800,0.000,1.000,0.000
19122006,103400,0.410,0.232,246.280,2.000,0.000,2.000,0.000
19122006,103500,0.386,0.218,244.740,1.800,0.000,1.000,0.000
19122006,103600,0.598,0.298,243.780,2.600,0.000,5.000,0.000
19122006,103700,0.580,0.272,243.140,2.600,0.000,5.000,0.000
19122006,103800,0.546,0.222,243.170,2.400,0.000,5.000,0.000
19122006,103900,0.510,0.168,243.600,2.200,0.000,5.000,0.000
19122006,104000,0.524,0.196,244.920,2.200,0.000,5.000,0.000
19122006,104100,0.560,0.224,245.000,2.400,0.000,5.000,0.000
19122006,104200,0.630,0.328,244.250,2.800,0.000,5.000,0.000
19122006,104300,0.612,0.308,244.000,2.800,0.000,4.000,0.000
19122006,104400,0.422,0.252,244.420,2.000,0.000,2.000,0.000
19122006,104500,1.492,0.230,242.570,6.600,0.000,2.000,0.000
19122006,104600,1.224,0.248,241.650,5.800,0.000,1.000,0.000
19122006,104700,0.566,0.234,241.400,2.800,0.000,2.000,0.000
19122006,104800,0.566,0.228,241.370,2.400,0.000,1.000,0.000
19122006,104900,0.586,0.238,242.450,2.600,0.000,2.000,0.000
19122006,105000,0.566,0.234,242.650,2.400,0.000,1.000,0.000
19122006,105100,0.584,0.240,242.800,2.600,0.000,1.000,0.000
19122006,105200,0.566,0.238,243.220,2.400,0.000,2.000,0.000
19122006,105300,0.560,0.232,242.050,2.400,0.000,1.000,0.000
19122006,105400,0.550,0.216,240.920,2.400,0.000,1.000,0.000
19122006,105500,0.458,0.066,241.300,1.800,0.000,0.000,0.000
19122006,105600,0.394,0.000,242.050,1.600,0.000,0.000,0.000
19122006,105700,0.392,0.000,241.620,1.600,0.000,0.000,0.000
19122006,105800,0.400,0.000,242.490,1.600,0.000,0.000,0.000
19122006,105900,1.476,0.000,240.900,7.400,0.000,16.000,0.000
19122006,110000,2.410,0.000,239.700,10.000,0.000,37.000,0.000
19122006,110100,1.942,0.000,241.280,8.800,0.000,29.000,0.000
19122006,110200,2.452,0.000,240.670,10.200,0.000,37.000,0.000
19122006,110300,1.930,0.000,240.680,8.800,0.000,29.000,0.000
19122006,110400,3.734,0.000,238.650,16.200,0.000,56.000,0.000
19122006,110500,4.602,0.000,237.240,19.400,0.000,73.000,0.000
19122006,110600,4.698,0.000,237.940,19.600,0.000,73.000,0.000
19122006,110700,4.702,0.000,238.030,19.600,0.000,73.000,0.000
19122006,110800,4.702,0.080,237.810,19.600,0.000,73.000,0.000
19122006,110900,4.660,0.084,236.580,19.600,0.000,73.000,0.000
19122006,111000,4.618,0.072,235.530,19.600,0.000,72.000,0.000
19122006,111100,4.668,0.086,236.910,19.600,0.000,73.000,0.000
19122006,111200,4.542,0.078,236.830,19.200,0.000,72.000,0.000
19122006,111300,1.696,0.108,238.100,7.400,0.000,25.000,0.000
19122006,111400,1.872,0.084,234.850,8.200,0.000,26.000,0.000
19122006,111500,2.404,0.114,234.860,10.200,0.000,36.000,0.000
19122006,111600,2.226,0.098,238.450,9.400,0.000,34.000,0.000
19122006,111700,1.246,0.060,240.350,5.200,0.000,17.000,0.000
19122006,111800,2.412,0.000,239.060,10.000,0.000,36.000,0.000
19122006,111900,1.852,0.000,240.400,8.000,0.000,28.000,0.000
19122006,112000,1.808,0.142,239.360,7.800,0.000,24.000,0.000
19122006,112100,2.564,0.154,239.820,10.600,0.000,37.000,0.000
19122006,112200,1.558,0.196,240.330,6.800,0.000,22.000,0.000
19122006,112300,2.158,0.196,240.430,9.200,0.000,30.000,0.000
19122006,112400,2.308,0.154,240.740,9.600,0.000,34.000,0.000
19122006,112500,1.364,0.168,241.160,5.600,0.000,18.000,0.000
19122006,112600,2.560,0.142,240.230,10.600,0.000,36.000,0.000
19122006,112700,1.798,0.152,240.720,7.800,0.000,26.000,0.000
19122006,112800,1.950,0.148,240.110,8.400,0.000,27.000,0.000
19122006,112900,2.400,0.172,239.580,10.000,0.000,36.000,0.000
19122006,113000,1.596,0.238,240.580,6.600,0.000,21.000,0.000
19122006,113100,2.692,0.214,239.060,11.200,0.000,39.000,0.000
19122006,113200,1.838,0.226,240.200,8.000,0.000,27.000,0.000
19122006,113300,2.250,0.190,240.340,9.600,0.000,32.000,0.000
19122006,113400,2.072,0.080,241.040,9.000,0.000,32.000,0.000
19122006,113500,1.488,0.000,241.770,6.400,0.000,20.000,0.000
19122006,113600,2.392,0.000,240.640,9.800,0.000,37.000,0.000
19122006,113700,1.342,0.000,242.110,5.600,0.000,20.000,0.000
19122006,113800,2.088,0.000,241.890,8.800,0.000,30.000,0.000
19122006,113900,1.644,0.000,241.630,7.200,0.000,25.000,0.000
19122006,114000,1.780,0.000,241.770,7.800,0.000,25.000,0.000
19122006,114100,1.876,0.000,241.310,8.000,0.000,29.000,0.000
19122006,114200,1.536,0.000,241.090,6.600,0.000,21.000,0.000
19122006,114300,2.380,0.000,240.220,9.800,0.000,36.000,0.000
19122006,114400,1.268,0.000,241.470,5.200,0.000,19.000,0.000
19122006,114500,2.162,0.000,241.880,9.000,0.000,32.000,0.000
19122006,114600,1.766,0.130,242.580,7.600,0.000,25.000,0.000
19122006,114700,1.828,0.134,241.600,8.000,0.000,25.000,0.000
19122006,114800,2.162,0.140,241.710,9.200,0.000,32.000,0.000
19122006,114900,1.436,0.138,242.160,6.200,0.000,19.000,0.000
19122006,115000,2.484,0.136,241.550,10.200,0.000,36.000,0.000
19122006,115100,1.368,0.140,242.310,5.800,0.000,19.000,0.000
19122006,115200,2.216,0.142,241.790,9.400,0.000,32.000,0.000
19122006,115300,1.636,0.132,242.490,7.200,0.000,23.000,0.000
19122006,115400,1.848,0.134,242.240,8.000,0.000,25.000,0.000
19122006,115500,1.894,0.000,242.920,8.600,0.000,29.000,0.000
19122006,115600,1.492,0.060,245.070,6.400,0.000,22.000,0.000
19122006,115700,1.516,0.046,247.380,7.000,0.000,20.000,0.000
19122006,115800,2.302,0.146,241.020,9.600,0.000,35.000,0.000
19122006,115900,1.110,0.158,241.280,5.000,0.000,12.000,0.000
19122006,120000,2.488,0.162,239.810,10.400,0.000,36.000,0.000
19122006,120100,1.324,0.154,240.930,6.200,0.000,18.000,0.000
19122006,120200,2.056,0.164,239.570,8.800,0.000,28.000,0.000
19122006,120300,1.438,0.192,240.790,7.200,0.000,21.000,0.000
19122006,120400,0.610,0.320,242.230,2.800,0.000,5.000,0.000
19122006,120500,0.566,0.294,242.470,2.600,0.000,5.000,0.000
19122006,120600,0.606,0.318,242.230,2.800,0.000,5.000,0.000
19122006,120700,0.578,0.292,241.500,2.600,0.000,4.000,0.000
19122006,120800,0.586,0.306,240.800,2.600,0.000,5.000,0.000
19122006,120900,0.572,0.280,239.810,2.600,0.000,5.000,0.000
19122006,121000,0.586,0.302,240.270,2.600,0.000,5.000,0.000
19122006,121100,0.484,0.254,241.560,2.200,0.000,3.000,0.000
19122006,121200,0.296,0.112,242.870,1.200,0.000,2.000,0.000
19122006,121300,0.314,0.118,243.470,1.400,0.000,2.000,0.000
19122006,121400,0.290,0.116,244.200,1.200,0.000,1.000,0.000
19122006,121500,0.308,0.120,244.430,1.400,0.000,2.000,0.000
19122006,121600,0.288,0.116,244.290,1.200,0.000,1.000,0.000
19122006,121700,0.304,0.118,243.390,1.400,0.000,2.000,0.000
19122006,121800,0.284,0.112,243.450,1.200,0.000,1.000,0.000
19122006,121900,0.302,0.116,243.050,1.400,0.000,2.000,0.000
19122006,122000,0.282,0.112,243.200,1.200,0.000,1.000,0.000
19122006,122100,0.302,0.118,243.810,1.400,0.000,2.000,0.000
19122006,122200,0.282,0.116,244.200,1.200,0.000,1.000,0.000
19122006,122300,0.300,0.120,244.050,1.400,0.000,2.000,0.000
19122006,122400,0.284,0.116,243.890,1.200,0.000,1.000,0.000
19122006,122500,0.382,0.220,244.240,1.800,0.000,2.000,0.000
19122006,122600,0.378,0.224,243.240,1.800,0.000,1.000,0.000
19122006,122700,0.362,0.218,243.030,1.600,0.000,1.000,0.000
19122006,122800,0.380,0.224,243.010,1.800,0.000,2.000,0.000
19122006,122900,0.352,0.218,242.840,1.600,0.000,1.000,0.000
19122006,123000,0.368,0.224,243.130,1.800,0.000,2.000,0.000
19122006,123100,0.340,0.202,242.610,1.600,0.000,1.000,0.000
19122006,123200,0.294,0.098,242.840,1.200,0.000,0.000,0.000
19122006,123300,0.252,0.060,242.410,1.000,0.000,0.000,0.000
19122006,123400,0.220,0.000,241.940,1.000,0.000,1.000,0.000
19122006,123500,0.202,0.000,241.750,0.800,0.000,0.000,0.000
19122006,123600,0.284,0.052,242.150,1.400,0.000,0.000,0.000
